order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_net_amount,line_vat_amount,promotion_id
OI0000395,ORD000084,P0043,2,1.2,0.0,2.4,0.0,
OI0000396,ORD000084,P0030,1,1.7,0.0,1.7,0.0,
OI0000397,ORD000085,P0014,1,2.2,0.0,2.2,0.0,
OI0000398,ORD000086,P0020,1,2.6,0.0,2.6,0.0,
OI0000399,ORD000086,P0038,2,0.85,0.17,1.53,0.0,PROMO001
OI0000400,ORD000086,P0061,5,2.6,0.0,13.0,2.6,
OI0000401,ORD000086,P0029,2,6.0,0.0,12.0,0.0,
OI0000402,ORD000086,P0047,3,1.85,0.0,5.55,1.11,
OI0000403,ORD000086,P0014,1,2.2,0.0,2.2,0.0,
OI0000404,ORD000087,P0053,2,1.2,0.0,2.4,0.48,
OI0000405,ORD000087,P0062,1,3.2,0.0,3.2,0.64,
OI0000406,ORD000087,P0064,2,1.5,0.0,3.0,0.6,
OI0000407,ORD000087,P0065,4,2.0,0.0,8.0,1.6,
OI0000408,ORD000088,P0056,2,1.8,0.0,3.6,0.72,
OI0000409,ORD000088,P0055,2,3.2,0.0,6.4,1.28,
OI0000410,ORD000088,P0005,4,2.0,0.0,8.0,0.0,
OI0000411,ORD000088,P0020,1,2.6,0.31,2.29,0.0,PROMO003
OI0000412,ORD000089,P0045,2,3.0,0.48,5.52,1.1,PROMO006
OI0000413,ORD000089,P0024,1,6.2,0.0,6.2,0.0,
OI0000414,ORD000089,P0010,1,1.1,0.0,1.1,0.0,
OI0000415,ORD000089,P0061,1,2.6,0.0,2.6,0.52,
OI0000416,ORD000089,P0044,2,1.1,0.0,2.2,0.0,
OI0000417,ORD000090,P0020,1,2.6,0.0,2.6,0.0,
OI0000418,ORD000091,P0039,1,5.5,0.0,5.5,0.0,
OI0000419,ORD000091,P0041,2,2.4,0.0,4.8,0.0,
OI0000420,ORD000091,P0007,2,0.95,0.0,1.9,0.0,
OI0000421,ORD000091,P0060,1,2.2,0.0,2.2,0.44,
OI0000422,ORD000091,P0012,4,3.2,0.0,12.8,0.0,
OI0000423,ORD000092,P0064,4,1.5,0.0,6.0,1.2,
OI0000424,ORD000093,P0011,1,1.85,0.0,1.85,0.0,
OI0000425,ORD000093,P0030,1,1.7,0.0,1.7,0.0,
OI0000426,ORD000093,P0038,5,0.85,0.0,4.25,0.0,
OI0000427,ORD000093,P0064,5,1.5,0.0,7.5,1.5,
OI0000428,ORD000093,P0017,2,1.3,0.0,2.6,0.0,
OI0000429,ORD000093,P0056,1,1.8,0.0,1.8,0.36,
OI0000430,ORD000093,P0043,1,1.2,0.0,1.2,0.0,
OI0000431,ORD000093,P0008,1,2.1,0.0,2.1,0.0,
OI0000432,ORD000094,P0005,1,2.0,0.0,2.0,0.0,
OI0000433,ORD000094,P0018,1,1.2,0.0,1.2,0.0,
OI0000434,ORD000094,P0006,1,1.5,0.0,1.5,0.0,
OI0000435,ORD000095,P0030,4,1.7,0.0,6.8,0.0,
OI0000436,ORD000095,P0011,5,1.85,0.0,9.25,0.0,
OI0000437,ORD000096,P0034,4,1.8,0.0,7.2,0.0,
OI0000438,ORD000096,P0045,4,3.0,0.96,11.04,2.21,PROMO006
OI0000439,ORD000096,P0006,1,1.5,0.0,1.5,0.0,
OI0000440,ORD000096,P0011,3,1.85,0.0,5.55,0.0,
OI0000441,ORD000096,P0025,3,4.8,0.0,14.4,0.0,
OI0000442,ORD000096,P0031,2,2.6,0.0,5.2,0.0,
OI0000443,ORD000097,P0034,4,1.8,0.0,7.2,0.0,
OI0000444,ORD000098,P0040,3,3.0,0.0,9.0,0.0,
OI0000445,ORD000098,P0011,3,1.85,0.0,5.55,0.0,
OI0000446,ORD000098,P0052,2,0.9,0.0,1.8,0.36,
OI0000447,ORD000098,P0026,4,7.2,0.0,28.8,0.0,
OI0000448,ORD000098,P0005,5,2.0,0.0,10.0,0.0,
OI0000449,ORD000099,P0053,5,1.2,0.0,6.0,1.2,
OI0000450,ORD000099,P0045,2,3.0,0.0,6.0,1.2,
OI0000451,ORD000099,P0021,5,1.9,0.0,9.5,0.0,
OI0000452,ORD000099,P0039,4,5.5,0.0,22.0,0.0,
OI0000453,ORD000099,P0041,1,2.4,0.0,2.4,0.0,
OI0000454,ORD000100,P0052,4,0.9,0.0,3.6,0.72,
OI0000455,ORD000100,P0010,2,1.1,0.0,2.2,0.0,
OI0000456,ORD000100,P0045,1,3.0,0.0,3.0,0.6,
OI0000457,ORD000100,P0054,2,1.7,0.0,3.4,0.68,
OI0000458,ORD000100,P0053,5,1.2,0.0,6.0,1.2,
OI0000459,ORD000101,P0021,2,1.9,0.0,3.8,0.0,
OI0000460,ORD000102,P0031,1,2.6,0.0,2.6,0.0,
OI0000461,ORD000102,P0028,3,2.3,0.69,6.21,0.0,PROMO004
OI0000462,ORD000102,P0054,2,1.7,0.0,3.4,0.68,
OI0000463,ORD000102,P0010,1,1.1,0.0,1.1,0.0,
OI0000464,ORD000102,P0035,1,0.95,0.0,0.95,0.0,
OI0000465,ORD000102,P0041,2,2.4,0.0,4.8,0.0,
OI0000466,ORD000103,P0036,1,2.2,0.0,2.2,0.0,
OI0000467,ORD000103,P0045,3,3.0,0.0,9.0,1.8,
OI0000468,ORD000103,P0019,6,3.2,0.0,19.2,0.0,
OI0000469,ORD000103,P0040,1,3.0,0.0,3.0,0.0,
OI0000470,ORD000103,P0018,3,1.2,0.0,3.6,0.0,
OI0000471,ORD000104,P0029,2,6.0,0.0,12.0,0.0,
OI0000472,ORD000104,P0047,1,1.85,0.0,1.85,0.37,
OI0000473,ORD000104,P0038,1,0.85,0.0,0.85,0.0,
OI0000474,ORD000105,P0010,1,1.1,0.0,1.1,0.0,
OI0000475,ORD000105,P0043,1,1.2,0.0,1.2,0.0,
OI0000476,ORD000105,P0011,5,1.85,0.0,9.25,0.0,
OI0000477,ORD000105,P0053,4,1.2,0.0,4.8,0.96,
OI0000478,ORD000105,P0009,6,3.0,0.0,18.0,0.0,
OI0000479,ORD000105,P0037,1,0.75,0.0,0.75,0.0,
OI0000480,ORD000106,P0050,3,1.5,0.0,4.5,0.9,
OI0000481,ORD000106,P0046,1,1.9,0.0,1.9,0.38,
OI0000482,ORD000106,P0026,2,7.2,0.0,14.4,0.0,
OI0000483,ORD000106,P0057,1,6.5,0.0,6.5,1.3,
OI0000484,ORD000106,P0025,1,4.8,0.0,4.8,0.0,
OI0000485,ORD000106,P0018,1,1.2,0.0,1.2,0.0,
OI0000486,ORD000106,P0021,1,1.9,0.0,1.9,0.0,
OI0000487,ORD000106,P0039,1,5.5,0.0,5.5,0.0,
OI0000488,ORD000107,P0021,2,1.9,0.0,3.8,0.0,
OI0000489,ORD000107,P0060,6,2.2,0.0,13.2,2.64,
OI0000490,ORD000108,P0015,3,2.4,0.0,7.2,0.0,
OI0000491,ORD000108,P0019,1,3.2,0.0,3.2,0.0,
OI0000492,ORD000108,P0048,1,4.8,0.0,4.8,0.96,
OI0000493,ORD000108,P0061,1,2.6,0.0,2.6,0.52,
OI0000494,ORD000108,P0046,1,1.9,0.0,1.9,0.38,
OI0000495,ORD000109,P0019,2,3.2,0.0,6.4,0.0,
OI0000496,ORD000109,P0034,1,1.8,0.0,1.8,0.0,
OI0000497,ORD000109,P0023,1,1.6,0.0,1.6,0.0,
OI0000498,ORD000110,P0045,1,3.0,0.0,3.0,0.6,
OI0000499,ORD000110,P0022,1,2.75,0.0,2.75,0.0,
OI0000500,ORD000110,P0053,1,1.2,0.3,0.9,0.18,PROMO005
OI0000501,ORD000110,P0011,1,1.85,0.0,1.85,0.0,
OI0000502,ORD000111,P0006,2,1.5,0.0,3.0,0.0,
OI0000503,ORD000111,P0052,1,0.9,0.0,0.9,0.18,
OI0000504,ORD000111,P0063,1,1.8,0.0,1.8,0.36,
OI0000505,ORD000111,P0055,2,3.2,0.0,6.4,1.28,
OI0000506,ORD000112,P0012,1,3.2,0.0,3.2,0.0,
OI0000507,ORD000113,P0045,2,3.0,0.0,6.0,1.2,
OI0000508,ORD000113,P0056,2,1.8,0.0,3.6,0.72,
OI0000509,ORD000113,P0064,1,1.5,0.0,1.5,0.3,
OI0000510,ORD000113,P0016,1,2.0,0.0,2.0,0.0,
OI0000511,ORD000113,P0040,1,3.0,0.0,3.0,0.0,
OI0000512,ORD000113,P0014,3,2.2,0.0,6.6,0.0,
OI0000513,ORD000114,P0055,1,3.2,0.0,3.2,0.64,
OI0000514,ORD000114,P0056,1,1.8,0.0,1.8,0.36,
OI0000515,ORD000114,P0037,2,0.75,0.0,1.5,0.0,
OI0000516,ORD000114,P0036,2,2.2,0.0,4.4,0.0,
OI0000517,ORD000115,P0051,1,2.1,0.0,2.1,0.42,
OI0000518,ORD000115,P0009,1,3.0,0.0,3.0,0.0,
OI0000519,ORD000115,P0063,1,1.8,0.0,1.8,0.36,
OI0000520,ORD000115,P0025,1,4.8,0.0,4.8,0.0,
OI0000521,ORD000116,P0045,3,3.0,0.0,9.0,1.8,
OI0000522,ORD000116,P0042,1,2.0,0.0,2.0,0.0,
OI0000523,ORD000116,P0016,2,2.0,0.0,4.0,0.0,
OI0000524,ORD000116,P0037,4,0.75,0.0,3.0,0.0,
OI0000525,ORD000116,P0026,4,7.2,0.0,28.8,0.0,
OI0000526,ORD000116,P0021,1,1.9,0.0,1.9,0.0,
OI0000527,ORD000116,P0031,2,2.6,0.0,5.2,0.0,
OI0000528,ORD000116,P0022,3,2.75,0.0,8.25,0.0,
OI0000529,ORD000117,P0039,1,5.5,0.0,5.5,0.0,
OI0000530,ORD000117,P0018,1,1.2,0.0,1.2,0.0,
OI0000531,ORD000117,P0007,3,0.95,0.0,2.85,0.0,
OI0000532,ORD000117,P0008,3,2.1,0.0,6.3,0.0,
OI0000533,ORD000117,P0037,2,0.75,0.0,1.5,0.0,
OI0000534,ORD000117,P0058,2,5.2,0.0,10.4,2.08,
OI0000535,ORD000117,P0017,1,1.3,0.0,1.3,0.0,
OI0000536,ORD000117,P0030,1,1.7,0.0,1.7,0.0,
OI0000537,ORD000117,P0006,1,1.5,0.0,1.5,0.0,
OI0000538,ORD000118,P0007,2,0.95,0.0,1.9,0.0,
OI0000539,ORD000118,P0025,6,4.8,0.0,28.8,0.0,
OI0000540,ORD000118,P0028,1,2.3,0.0,2.3,0.0,
OI0000541,ORD000118,P0014,3,2.2,0.0,6.6,0.0,
OI0000542,ORD000119,P0020,5,2.6,1.56,11.44,0.0,PROMO003
OI0000543,ORD000119,P0036,2,2.2,0.0,4.4,0.0,
OI0000544,ORD000119,P0038,1,0.85,0.0,0.85,0.0,
OI0000545,ORD000119,P0039,1,5.5,0.0,5.5,0.0,
OI0000546,ORD000119,P0025,1,4.8,0.0,4.8,0.0,
OI0000547,ORD000119,P0064,2,1.5,0.0,3.0,0.6,
OI0000548,ORD000119,P0015,1,2.4,0.0,2.4,0.0,
OI0000549,ORD000119,P0057,1,6.5,0.0,6.5,1.3,
OI0000550,ORD000119,P0052,4,0.9,0.0,3.6,0.72,
OI0000551,ORD000119,P0045,1,3.0,0.0,3.0,0.6,
OI0000552,ORD000120,P0051,2,2.1,0.0,4.2,0.84,
OI0000553,ORD000120,P0045,3,3.0,0.0,9.0,1.8,
OI0000554,ORD000120,P0053,4,1.2,0.0,4.8,0.96,
OI0000555,ORD000120,P0041,1,2.4,0.0,2.4,0.0,
OI0000556,ORD000120,P0046,2,1.9,0.0,3.8,0.76,
OI0000557,ORD000121,P0053,6,1.2,0.0,7.2,1.44,
OI0000558,ORD000121,P0015,1,2.4,0.0,2.4,0.0,
OI0000559,ORD000121,P0043,3,1.2,0.0,3.6,0.0,
OI0000560,ORD000121,P0029,3,6.0,0.0,18.0,0.0,
OI0000561,ORD000122,P0031,1,2.6,0.0,2.6,0.0,
OI0000562,ORD000122,P0048,2,4.8,0.0,9.6,1.92,
OI0000563,ORD000122,P0054,1,1.7,0.0,1.7,0.34,
OI0000564,ORD000122,P0037,2,0.75,0.0,1.5,0.0,
OI0000565,ORD000122,P0036,2,2.2,0.0,4.4,0.0,
OI0000566,ORD000122,P0017,4,1.3,0.0,5.2,0.0,
OI0000567,ORD000122,P0010,3,1.1,0.0,3.3,0.0,
OI0000568,ORD000122,P0020,2,2.6,0.0,5.2,0.0,
OI0000569,ORD000123,P0042,2,2.0,0.0,4.0,0.0,
OI0000570,ORD000123,P0005,1,2.0,0.0,2.0,0.0,
OI0000571,ORD000123,P0046,2,1.9,0.0,3.8,0.76,
OI0000572,ORD000123,P0018,3,1.2,0.0,3.6,0.0,
OI0000573,ORD000124,P0043,1,1.2,0.0,1.2,0.0,
OI0000574,ORD000125,P0032,1,3.5,0.0,3.5,0.0,
OI0000575,ORD000125,P0008,3,2.1,0.0,6.3,0.0,
OI0000576,ORD000125,P0041,1,2.4,0.0,2.4,0.0,
OI0000577,ORD000125,P0025,1,4.8,0.0,4.8,0.0,
OI0000578,ORD000125,P0023,2,1.6,0.0,3.2,0.0,
OI0000579,ORD000125,P0030,1,1.7,0.0,1.7,0.0,
OI0000580,ORD000125,P0037,3,0.75,0.0,2.25,0.0,
OI0000581,ORD000126,P0020,2,2.6,0.0,5.2,0.0,
OI0000582,ORD000126,P0022,5,2.75,0.0,13.75,0.0,
OI0000583,ORD000126,P0057,5,6.5,0.0,32.5,6.5,
OI0000584,ORD000126,P0066,1,2.6,0.0,2.6,0.52,
OI0000585,ORD000126,P0024,2,6.2,1.24,11.16,0.0,PROMO004
OI0000586,ORD000126,P0051,2,2.1,0.0,4.2,0.84,
OI0000587,ORD000126,P0017,4,1.3,0.0,5.2,0.0,
OI0000588,ORD000126,P0061,2,2.6,0.0,5.2,1.04,
OI0000589,ORD000127,P0038,1,0.85,0.0,0.85,0.0,
OI0000590,ORD000127,P0039,6,5.5,0.0,33.0,0.0,
OI0000591,ORD000127,P0055,2,3.2,0.0,6.4,1.28,
OI0000592,ORD000127,P0023,1,1.6,0.0,1.6,0.0,
OI0000593,ORD000127,P0043,3,1.2,0.0,3.6,0.0,
OI0000594,ORD000127,P0007,1,0.95,0.0,0.95,0.0,
OI0000595,ORD000127,P0006,3,1.5,0.67,3.83,0.0,PROMO002
OI0000596,ORD000127,P0040,1,3.0,0.0,3.0,0.0,
OI0000597,ORD000127,P0058,4,5.2,0.0,20.8,4.16,
OI0000598,ORD000128,P0012,1,3.2,0.0,3.2,0.0,
OI0000599,ORD000128,P0005,4,2.0,0.0,8.0,0.0,
OI0000600,ORD000129,P0042,1,2.0,0.0,2.0,0.0,
OI0000601,ORD000129,P0025,2,4.8,0.0,9.6,0.0,
OI0000602,ORD000129,P0046,5,1.9,0.0,9.5,1.9,
OI0000603,ORD000130,P0047,1,1.85,0.0,1.85,0.37,
OI0000604,ORD000130,P0056,3,1.8,0.0,5.4,1.08,
OI0000605,ORD000130,P0016,1,2.0,0.0,2.0,0.0,
OI0000606,ORD000130,P0054,1,1.7,0.0,1.7,0.34,
OI0000607,ORD000130,P0009,1,3.0,0.0,3.0,0.0,
OI0000608,ORD000130,P0018,1,1.2,0.0,1.2,0.0,
OI0000609,ORD000131,P0039,2,5.5,0.0,11.0,0.0,
OI0000610,ORD000131,P0040,1,3.0,0.0,3.0,0.0,
OI0000611,ORD000131,P0050,2,1.5,0.0,3.0,0.6,
OI0000612,ORD000131,P0045,2,3.0,0.0,6.0,1.2,
OI0000613,ORD000131,P0063,1,1.8,0.0,1.8,0.36,
OI0000614,ORD000132,P0063,1,1.8,0.0,1.8,0.36,
OI0000615,ORD000132,P0053,2,1.2,0.0,2.4,0.48,
OI0000616,ORD000132,P0014,4,2.2,0.0,8.8,0.0,
OI0000617,ORD000132,P0036,1,2.2,0.0,2.2,0.0,
OI0000618,ORD000132,P0048,1,4.8,0.0,4.8,0.96,
OI0000619,ORD000132,P0029,1,6.0,0.0,6.0,0.0,
OI0000620,ORD000133,P0009,5,3.0,0.0,15.0,0.0,
OI0000621,ORD000133,P0058,1,5.2,0.0,5.2,1.04,
OI0000622,ORD000133,P0015,2,2.4,0.0,4.8,0.0,
OI0000623,ORD000133,P0031,1,2.6,0.0,2.6,0.0,
OI0000624,ORD000133,P0032,1,3.5,0.0,3.5,0.0,
OI0000625,ORD000133,P0029,2,6.0,0.0,12.0,0.0,
OI0000626,ORD000133,P0039,4,5.5,0.0,22.0,0.0,
OI0000627,ORD000133,P0011,3,1.85,0.0,5.55,0.0,
OI0000628,ORD000134,P0042,3,2.0,0.0,6.0,0.0,
OI0000629,ORD000134,P0062,3,3.2,0.0,9.6,1.92,
OI0000630,ORD000134,P0035,3,0.95,0.0,2.85,0.0,
OI0000631,ORD000134,P0014,1,2.2,0.0,2.2,0.0,
OI0000632,ORD000135,P0006,1,1.5,0.0,1.5,0.0,
OI0000633,ORD000135,P0018,1,1.2,0.14,1.06,0.0,PROMO003
OI0000634,ORD000135,P0035,4,0.95,0.0,3.8,0.0,
OI0000635,ORD000135,P0043,1,1.2,0.0,1.2,0.0,
OI0000636,ORD000135,P0008,1,2.1,0.0,2.1,0.0,
OI0000637,ORD000136,P0052,1,0.9,0.0,0.9,0.18,
OI0000638,ORD000137,P0015,1,2.4,0.0,2.4,0.0,
OI0000639,ORD000137,P0030,2,1.7,0.0,3.4,0.0,
OI0000640,ORD000137,P0031,3,2.6,0.0,7.8,0.0,
OI0000641,ORD000138,P0051,3,2.1,0.0,6.3,1.26,
OI0000642,ORD000139,P0034,5,1.8,0.0,9.0,0.0,
OI0000643,ORD000139,P0014,1,2.2,0.0,2.2,0.0,
OI0000644,ORD000139,P0060,1,2.2,0.0,2.2,0.44,
OI0000645,ORD000139,P0006,1,1.5,0.0,1.5,0.0,
OI0000646,ORD000139,P0044,3,1.1,0.0,3.3,0.0,
OI0000647,ORD000140,P0019,1,3.2,0.0,3.2,0.0,
OI0000648,ORD000140,P0022,3,2.75,0.0,8.25,0.0,
OI0000649,ORD000140,P0014,1,2.2,0.0,2.2,0.0,
OI0000650,ORD000140,P0050,2,1.5,0.0,3.0,0.6,
OI0000651,ORD000140,P0032,1,3.5,0.0,3.5,0.0,
OI0000652,ORD000141,P0013,1,3.8,0.0,3.8,0.0,
OI0000653,ORD000141,P0042,1,2.0,0.0,2.0,0.0,
OI0000654,ORD000141,P0012,1,3.2,0.0,3.2,0.0,
OI0000655,ORD000141,P0031,5,2.6,0.0,13.0,0.0,
OI0000656,ORD000141,P0056,3,1.8,0.0,5.4,1.08,
OI0000657,ORD000142,P0014,1,2.2,0.0,2.2,0.0,
OI0000658,ORD000142,P0046,4,1.9,0.0,7.6,1.52,
OI0000659,ORD000142,P0031,2,2.6,0.0,5.2,0.0,
OI0000660,ORD000142,P0036,5,2.2,0.0,11.0,0.0,
OI0000661,ORD000143,P0065,1,2.0,0.0,2.0,0.4,
OI0000662,ORD000143,P0005,2,2.0,0.0,4.0,0.0,
OI0000663,ORD000143,P0028,5,2.3,0.0,11.5,0.0,
OI0000664,ORD000143,P0062,4,3.2,0.0,12.8,2.56,
OI0000665,ORD000143,P0007,1,0.95,0.0,0.95,0.0,
OI0000666,ORD000144,P0037,1,0.75,0.0,0.75,0.0,
OI0000667,ORD000144,P0025,5,4.8,0.0,24.0,0.0,
OI0000668,ORD000144,P0051,3,2.1,0.0,6.3,1.26,
OI0000669,ORD000144,P0043,3,1.2,0.0,3.6,0.0,
OI0000670,ORD000144,P0007,1,0.95,0.0,0.95,0.0,
OI0000671,ORD000144,P0013,1,3.8,0.0,3.8,0.0,
OI0000672,ORD000145,P0009,1,3.0,0.0,3.0,0.0,
OI0000673,ORD000145,P0066,1,2.6,0.0,2.6,0.52,
OI0000674,ORD000145,P0015,1,2.4,0.0,2.4,0.0,
OI0000675,ORD000145,P0058,3,5.2,0.0,15.6,3.12,
OI0000676,ORD000145,P0004,4,1.1,0.0,4.4,0.0,
OI0000677,ORD000145,P0018,1,1.2,0.0,1.2,0.0,
OI0000678,ORD000145,P0057,1,6.5,0.0,6.5,1.3,
OI0000679,ORD000146,P0013,2,3.8,0.0,7.6,0.0,
OI0000680,ORD000146,P0050,1,1.5,0.0,1.5,0.3,
OI0000681,ORD000146,P0028,1,2.3,0.0,2.3,0.0,
OI0000682,ORD000147,P0055,2,3.2,0.0,6.4,1.28,
OI0000683,ORD000147,P0018,1,1.2,0.0,1.2,0.0,
OI0000684,ORD000147,P0065,5,2.0,0.0,10.0,2.0,
OI0000685,ORD000147,P0054,1,1.7,0.0,1.7,0.34,
OI0000686,ORD000148,P0004,3,1.1,0.0,3.3,0.0,
OI0000687,ORD000148,P0053,1,1.2,0.0,1.2,0.24,
OI0000688,ORD000148,P0065,1,2.0,0.0,2.0,0.4,
OI0000689,ORD000148,P0050,1,1.5,0.0,1.5,0.3,
OI0000690,ORD000148,P0014,4,2.2,0.0,8.8,0.0,
OI0000691,ORD000149,P0018,3,1.2,0.0,3.6,0.0,
OI0000692,ORD000149,P0013,1,3.8,0.0,3.8,0.0,
OI0000693,ORD000149,P0044,1,1.1,0.0,1.1,0.0,
OI0000694,ORD000149,P0057,1,6.5,0.0,6.5,1.3,
OI0000695,ORD000150,P0057,1,6.5,0.0,6.5,1.3,
OI0000696,ORD000150,P0021,2,1.9,0.0,3.8,0.0,
OI0000697,ORD000150,P0009,2,3.0,0.0,6.0,0.0,
OI0000698,ORD000151,P0016,2,2.0,0.0,4.0,0.0,
OI0000699,ORD000151,P0066,4,2.6,0.0,10.4,2.08,
OI0000700,ORD000151,P0038,3,0.85,0.0,2.55,0.0,
OI0000701,ORD000151,P0017,1,1.3,0.0,1.3,0.0,
OI0000702,ORD000151,P0032,1,3.5,0.0,3.5,0.0,
OI0000703,ORD000151,P0025,1,4.8,0.0,4.8,0.0,
OI0000704,ORD000152,P0039,4,5.5,0.0,22.0,0.0,
OI0000705,ORD000152,P0020,1,2.6,0.0,2.6,0.0,
OI0000706,ORD000153,P0053,2,1.2,0.0,2.4,0.48,
OI0000707,ORD000153,P0026,3,7.2,2.16,19.44,0.0,PROMO004
OI0000708,ORD000153,P0018,1,1.2,0.0,1.2,0.0,
OI0000709,ORD000154,P0048,1,4.8,0.0,4.8,0.96,
OI0000710,ORD000154,P0055,2,3.2,0.6,5.8,1.16,PROMO005
OI0000711,ORD000154,P0005,3,2.0,0.0,6.0,0.0,
OI0000712,ORD000154,P0044,1,1.1,0.0,1.1,0.0,
OI0000713,ORD000154,P0007,3,0.95,0.0,2.85,0.0,
OI0000714,ORD000154,P0034,1,1.8,0.0,1.8,0.0,
OI0000715,ORD000155,P0030,1,1.7,0.0,1.7,0.0,
OI0000716,ORD000156,P0030,3,1.7,0.0,5.1,0.0,
OI0000717,ORD000157,P0021,2,1.9,0.0,3.8,0.0,
OI0000718,ORD000157,P0004,2,1.1,0.0,2.2,0.0,
OI0000719,ORD000157,P0051,1,2.1,0.0,2.1,0.42,
OI0000720,ORD000157,P0045,2,3.0,0.48,5.52,1.1,PROMO006
OI0000721,ORD000157,P0034,3,1.8,0.0,5.4,0.0,
OI0000722,ORD000157,P0052,1,0.9,0.0,0.9,0.18,
OI0000723,ORD000158,P0061,2,2.6,0.0,5.2,1.04,
OI0000724,ORD000158,P0030,2,1.7,0.0,3.4,0.0,
OI0000725,ORD000159,P0005,2,2.0,0.0,4.0,0.0,
OI0000726,ORD000159,P0047,2,1.85,0.0,3.7,0.74,
OI0000727,ORD000159,P0043,1,1.2,0.0,1.2,0.0,
OI0000728,ORD000159,P0044,1,1.1,0.0,1.1,0.0,
OI0000729,ORD000159,P0007,6,0.95,0.0,5.7,0.0,
OI0000730,ORD000159,P0031,1,2.6,0.0,2.6,0.0,
OI0000731,ORD000159,P0024,1,6.2,0.0,6.2,0.0,
OI0000732,ORD000160,P0020,3,2.6,0.0,7.8,0.0,
OI0000733,ORD000160,P0065,1,2.0,0.0,2.0,0.4,
OI0000734,ORD000160,P0019,2,3.2,0.0,6.4,0.0,
OI0000735,ORD000160,P0022,2,2.75,0.0,5.5,0.0,
OI0000736,ORD000160,P0042,3,2.0,0.0,6.0,0.0,
OI0000737,ORD000160,P0064,6,1.5,0.0,9.0,1.8,
OI0000738,ORD000160,P0015,1,2.4,0.0,2.4,0.0,
OI0000739,ORD000161,P0019,1,3.2,0.0,3.2,0.0,
OI0000740,ORD000161,P0051,3,2.1,0.0,6.3,1.26,
OI0000741,ORD000161,P0040,1,3.0,0.0,3.0,0.0,
OI0000742,ORD000161,P0020,2,2.6,0.0,5.2,0.0,
OI0000743,ORD000161,P0025,1,4.8,0.0,4.8,0.0,
OI0000744,ORD000161,P0026,1,7.2,0.0,7.2,0.0,
OI0000745,ORD000162,P0007,1,0.95,0.0,0.95,0.0,
OI0000746,ORD000162,P0052,5,0.9,1.5,3.0,0.6,PROMO005
OI0000747,ORD000162,P0032,3,3.5,0.0,10.5,0.0,
OI0000748,ORD000162,P0050,2,1.5,0.0,3.0,0.6,
OI0000749,ORD000163,P0019,1,3.2,0.0,3.2,0.0,
OI0000750,ORD000163,P0017,2,1.3,0.0,2.6,0.0,
OI0000751,ORD000163,P0012,2,3.2,0.0,6.4,0.0,
OI0000752,ORD000163,P0015,2,2.4,0.0,4.8,0.0,
OI0000753,ORD000164,P0019,1,3.2,0.0,3.2,0.0,
OI0000754,ORD000164,P0062,3,3.2,0.0,9.6,1.92,
OI0000755,ORD000164,P0056,5,1.8,0.0,9.0,1.8,
OI0000756,ORD000164,P0052,3,0.9,0.0,2.7,0.54,
OI0000757,ORD000164,P0025,2,4.8,0.96,8.64,0.0,PROMO004
OI0000758,ORD000164,P0022,5,2.75,0.0,13.75,0.0,
OI0000759,ORD000164,P0011,3,1.85,0.0,5.55,0.0,
OI0000760,ORD000164,P0061,1,2.6,0.0,2.6,0.52,
OI0000761,ORD000165,P0015,3,2.4,0.0,7.2,0.0,
OI0000762,ORD000165,P0062,1,3.2,0.0,3.2,0.64,
OI0000763,ORD000165,P0012,2,3.2,0.0,6.4,0.0,
OI0000764,ORD000165,P0046,4,1.9,0.0,7.6,1.52,
OI0000765,ORD000165,P0022,3,2.75,0.0,8.25,0.0,
OI0000766,ORD000165,P0058,1,5.2,0.0,5.2,1.04,
OI0000767,ORD000166,P0052,1,0.9,0.0,0.9,0.18,
OI0000768,ORD000166,P0038,1,0.85,0.0,0.85,0.0,
OI0000769,ORD000166,P0021,1,1.9,0.0,1.9,0.0,
OI0000770,ORD000166,P0063,1,1.8,0.0,1.8,0.36,
OI0000771,ORD000166,P0032,1,3.5,0.0,3.5,0.0,
OI0000772,ORD000166,P0040,1,3.0,0.0,3.0,0.0,
OI0000773,ORD000167,P0050,2,1.5,0.0,3.0,0.6,
OI0000774,ORD000167,P0005,5,2.0,0.0,10.0,0.0,
OI0000775,ORD000168,P0052,1,0.9,0.0,0.9,0.18,
OI0000776,ORD000168,P0021,2,1.9,0.0,3.8,0.0,
OI0000777,ORD000168,P0036,3,2.2,0.0,6.6,0.0,
OI0000778,ORD000169,P0065,1,2.0,0.0,2.0,0.4,
OI0000779,ORD000169,P0023,1,1.6,0.0,1.6,0.0,
OI0000780,ORD000169,P0019,1,3.2,0.0,3.2,0.0,
OI0000781,ORD000169,P0057,1,6.5,0.0,6.5,1.3,
OI0000782,ORD000169,P0012,1,3.2,0.0,3.2,0.0,
OI0000783,ORD000169,P0007,5,0.95,0.0,4.75,0.0,
OI0000784,ORD000170,P0013,3,3.8,0.0,11.4,0.0,
OI0000785,ORD000171,P0009,4,3.0,1.8,10.2,0.0,PROMO002
OI0000786,ORD000171,P0057,2,6.5,0.0,13.0,2.6,
OI0000787,ORD000171,P0029,1,6.0,0.0,6.0,0.0,
OI0000788,ORD000171,P0035,2,0.95,0.0,1.9,0.0,
OI0000789,ORD000171,P0045,1,3.0,0.0,3.0,0.6,
OI0000790,ORD000171,P0007,1,0.95,0.0,0.95,0.0,
