order_id,order_datetime,store_id,customer_id,order_channel,payment_method,order_status,subtotal,discount_total,vat_total,delivery_fee,total_amount
ORD000231,2025-03-22 20:43:26,ST004,,In-store,Cash,Completed,14.6,0.0,0.0,0.0,14.6
ORD000232,2025-08-25 16:12:36,ST008,CUST00271,Click & Collect,Cash,Completed,29.55,0.0,1.0,0.0,30.55
ORD000233,2025-03-01 23:08:07,ST005,CUST00570,In-store,Card,Completed,12.5,0.0,0.0,0.0,12.5
ORD000234,2025-08-18 16:41:33,ST007,CUST00526,In-store,Card,Completed,11.3,0.0,1.56,0.0,12.86
ORD000235,2025-04-25 22:43:56,ST002,,In-store,Card,Completed,7.4,0.0,0.6,0.0,8.0
ORD000236,2025-07-18 23:46:52,ST002,CUST00730,In-store,Cash,Completed,28.8,1.2,0.6,0.0,28.2
ORD000237,2025-10-02 16:14:40,ST006,,Online,Card,Completed,16.05,0.0,2.79,3.49,22.33
ORD000238,2025-05-15 09:58:12,ST008,,In-store,Cash,Completed,36.6,0.0,1.88,0.0,38.48
ORD000239,2025-08-24 09:15:06,ST005,,In-store,Card,Completed,35.8,0.0,2.24,0.0,38.04
ORD000240,2025-10-13 13:36:23,ST006,CUST00051,Online,Cash,Cancelled,15.55,0.0,0.36,3.49,0.0
ORD000241,2025-02-24 18:33:33,ST008,,In-store,Card,Completed,20.5,0.45,0.64,0.0,20.69
ORD000242,2025-06-03 06:14:25,ST003,CUST00404,In-store,Mobile Wallet,Completed,25.95,0.0,3.1,0.0,29.05
ORD000243,2025-07-23 06:50:29,ST002,,In-store,Card,Completed,23.05,0.0,0.0,0.0,23.05
ORD000244,2025-06-28 20:07:11,ST008,CUST00328,In-store,Card,Completed,16.7,0.0,0.0,0.0,16.7
ORD000245,2025-12-09 14:36:07,ST008,CUST00679,In-store,Card,Completed,42.3,0.0,1.26,0.0,43.56
ORD000246,2025-01-18 06:59:54,ST006,CUST00689,In-store,Card,Completed,27.15,0.11,2.05,0.0,29.09
ORD000247,2025-07-22 10:06:13,ST003,CUST00358,In-store,Card,Completed,6.8,0.0,0.0,0.0,6.8
ORD000248,2025-09-12 19:42:04,ST003,CUST00710,In-store,Card,Completed,53.85,0.9,0.84,0.0,53.79
ORD000249,2025-11-05 09:08:55,ST006,CUST00157,Online,Card,Completed,9.9,0.0,0.3,3.49,13.69
ORD000250,2025-03-30 14:27:44,ST002,,In-store,Cash,Completed,3.5,0.0,0.0,0.0,3.5
ORD000251,2025-09-12 05:46:49,ST006,,In-store,Card,Completed,42.0,0.0,6.2,0.0,48.2
ORD000252,2025-09-25 01:47:12,ST006,CUST00443,In-store,Cash,Completed,11.5,0.0,0.0,0.0,11.5
ORD000253,2025-11-29 18:30:26,ST008,,In-store,Card,Completed,9.3,0.0,0.34,0.0,9.64
ORD000254,2025-11-06 05:54:56,ST003,,In-store,Card,Completed,38.9,0.0,3.72,0.0,42.62
ORD000255,2025-02-12 20:49:31,ST004,,In-store,Card,Completed,57.0,0.0,0.84,0.0,57.84
ORD000256,2025-08-05 06:58:32,ST001,CUST00606,Online,Card,Completed,30.8,0.0,3.42,3.49,37.71
ORD000257,2025-04-07 17:53:42,ST001,,Online,Cash,Completed,40.05,0.0,3.6,0.0,43.65
ORD000258,2025-06-10 00:31:06,ST004,CUST00308,In-store,Card,Completed,16.55,0.0,0.72,0.0,17.27
ORD000259,2025-11-29 03:21:49,ST007,CUST00784,In-store,Mobile Wallet,Completed,27.15,0.0,2.02,0.0,29.17
ORD000260,2025-05-03 05:47:10,ST005,CUST00104,In-store,Card,Completed,39.85,0.0,1.8,0.0,41.65
ORD000261,2025-04-24 00:34:10,ST008,CUST00775,Click & Collect,Card,Completed,12.85,0.0,1.38,0.0,14.23
ORD000262,2025-03-08 19:14:30,ST008,,In-store,Card,Completed,4.4,0.0,0.0,0.0,4.4
ORD000263,2025-02-27 20:56:21,ST002,,In-store,Card,Completed,39.4,0.0,2.6,0.0,42.0
ORD000264,2025-08-18 23:28:38,ST001,CUST00037,Online,Card,Completed,33.7,2.48,0.98,3.49,35.69
ORD000265,2025-10-27 19:32:22,ST006,CUST00301,In-store,Gift Card,Completed,16.15,0.0,2.2,0.0,18.35
ORD000266,2025-04-18 22:23:35,ST001,CUST00025,In-store,Mobile Wallet,Completed,37.35,0.0,3.44,0.0,40.79
ORD000267,2025-09-09 20:59:47,ST007,CUST00693,In-store,Cash,Completed,16.3,0.0,0.0,0.0,16.3
ORD000268,2025-11-21 20:36:46,ST005,,Online,Mobile Wallet,Completed,43.3,0.0,0.56,0.0,43.86
ORD000269,2025-07-12 04:12:39,ST001,CUST00715,In-store,Card,Completed,3.0,0.0,0.36,0.0,3.36
ORD000270,2025-11-03 01:49:20,ST007,CUST00158,Online,Cash,Completed,6.85,0.0,0.0,3.49,10.34
ORD000271,2025-12-17 17:20:39,ST004,,In-store,Cash,Completed,5.8,0.0,0.36,0.0,6.16
ORD000272,2025-05-05 01:08:50,ST005,CUST00640,In-store,Card,Cancelled,23.4,0.0,3.04,0.0,0.0
ORD000273,2025-09-13 08:14:07,ST004,,Online,Cash,Completed,45.6,0.0,2.68,0.0,48.28
ORD000274,2025-06-27 18:41:32,ST001,CUST00625,In-store,Card,Completed,32.9,0.0,2.8,0.0,35.7
ORD000275,2025-07-11 21:37:01,ST008,,In-store,Card,Completed,12.2,0.0,0.64,0.0,12.84
ORD000276,2025-01-18 15:31:52,ST003,CUST00259,In-store,Cash,Completed,23.1,0.0,1.14,0.0,24.24
ORD000277,2025-08-27 11:28:45,ST007,CUST00323,In-store,Card,Completed,5.5,0.0,0.0,0.0,5.5
ORD000278,2025-12-03 11:05:47,ST002,CUST00626,In-store,Cash,Completed,46.1,0.0,1.06,0.0,47.16
ORD000279,2025-04-30 21:22:10,ST008,CUST00175,In-store,Card,Cancelled,5.0,0.0,0.0,0.0,0.0
ORD000280,2025-02-02 17:37:02,ST001,,Online,Mobile Wallet,Completed,3.0,0.0,0.0,3.49,6.49
ORD000281,2025-07-11 16:02:40,ST004,CUST00063,Click & Collect,Card,Completed,33.0,0.0,4.94,0.0,37.94
ORD000282,2025-10-28 05:43:42,ST008,CUST00561,In-store,Card,Completed,20.65,0.0,2.08,0.0,22.73
ORD000283,2025-10-07 09:26:09,ST006,CUST00248,In-store,Card,Completed,13.7,0.0,0.96,0.0,14.66
ORD000284,2025-11-22 09:05:35,ST008,CUST00725,In-store,Card,Completed,44.5,0.0,5.02,0.0,49.52
ORD000285,2025-04-27 04:06:24,ST003,CUST00706,In-store,Card,Completed,16.5,0.0,0.72,0.0,17.22
ORD000286,2025-12-06 13:15:15,ST007,CUST00157,In-store,Card,Completed,24.2,0.27,0.63,0.0,24.55
ORD000287,2025-02-19 23:48:33,ST001,,Online,Card,Cancelled,39.8,0.99,3.28,3.49,0.0
ORD000288,2025-11-09 19:09:22,ST008,CUST00351,In-store,Card,Completed,24.2,0.0,2.4,0.0,26.6
ORD000289,2025-05-04 09:58:17,ST005,CUST00776,In-store,Card,Completed,32.9,0.0,3.48,0.0,36.38
ORD000290,2025-05-24 09:24:41,ST005,CUST00023,Online,Mobile Wallet,Completed,6.9,0.0,0.42,3.49,10.81
ORD000291,2025-02-26 05:58:07,ST003,CUST00329,In-store,Card,Completed,13.7,0.0,1.06,0.0,14.76
ORD000292,2025-01-15 18:03:38,ST007,,In-store,Mobile Wallet,Completed,7.55,0.0,0.0,0.0,7.55
ORD000293,2025-12-22 20:48:58,ST002,CUST00389,Online,Card,Completed,16.8,0.0,0.0,3.49,20.29
ORD000294,2025-10-24 05:25:51,ST001,CUST00258,In-store,Card,Completed,9.3,0.0,1.64,0.0,10.94
ORD000295,2025-12-27 19:59:36,ST004,CUST00165,In-store,Card,Completed,26.95,0.0,1.92,0.0,28.87
ORD000296,2025-03-28 08:50:05,ST008,,In-store,Card,Completed,10.9,0.0,2.18,0.0,13.08
ORD000297,2025-07-17 05:05:23,ST006,CUST00657,Online,Card,Completed,35.5,0.0,4.98,3.49,43.97
ORD000298,2025-07-02 15:56:47,ST003,CUST00392,In-store,Card,Completed,39.7,0.0,4.0,0.0,43.7
ORD000299,2025-09-06 22:56:33,ST003,CUST00338,In-store,Gift Card,Completed,10.4,0.0,1.2,0.0,11.6
ORD000300,2025-04-21 20:45:23,ST008,CUST00343,In-store,Cash,Completed,4.4,0.0,0.0,0.0,4.4
ORD000301,2025-02-01 06:41:00,ST005,CUST00643,In-store,Card,Completed,15.3,0.45,1.5,0.0,16.35
ORD000302,2025-06-10 23:52:49,ST006,CUST00018,In-store,Mobile Wallet,Completed,10.45,0.0,1.52,0.0,11.97
ORD000303,2025-06-05 21:45:51,ST008,CUST00205,In-store,Card,Completed,11.45,0.0,0.6,0.0,12.05
ORD000304,2025-07-26 16:26:14,ST003,CUST00103,In-store,Mobile Wallet,Completed,44.6,0.0,5.54,0.0,50.14
ORD000305,2025-09-02 01:06:18,ST007,CUST00589,In-store,Card,Completed,14.8,0.6,1.16,0.0,15.36
ORD000306,2025-04-10 06:54:10,ST007,CUST00171,Online,Cash,Completed,9.85,0.0,1.26,3.49,14.6
ORD000307,2025-07-28 09:05:16,ST008,CUST00102,Online,Card,Completed,26.5,0.0,0.64,3.49,30.63
ORD000308,2025-03-03 14:46:55,ST005,CUST00111,Online,Card,Completed,14.4,0.0,2.56,3.49,20.45
ORD000309,2025-01-27 06:50:22,ST001,,In-store,Cash,Completed,25.4,0.0,0.58,0.0,25.98
ORD000310,2025-03-26 09:09:16,ST007,CUST00742,In-store,Card,Completed,12.05,0.0,0.77,0.0,12.82
ORD000311,2025-09-10 23:43:41,ST003,,In-store,Card,Completed,24.35,0.0,1.04,0.0,25.39
ORD000312,2025-08-31 08:27:05,ST006,CUST00299,In-store,Mobile Wallet,Completed,20.3,0.0,3.68,0.0,23.98
ORD000313,2025-12-09 07:38:28,ST006,CUST00274,Online,Mobile Wallet,Refunded,39.0,0.0,3.98,3.49,46.47
ORD000314,2025-07-04 03:11:29,ST002,,Online,Card,Completed,6.0,0.0,0.0,3.49,9.49
ORD000315,2025-07-19 16:02:49,ST001,CUST00376,In-store,Card,Completed,35.75,1.34,0.42,0.0,34.83
ORD000316,2025-04-08 03:14:59,ST008,CUST00373,In-store,Card,Completed,39.9,0.38,2.16,0.0,41.68
ORD000317,2025-06-12 18:28:43,ST005,CUST00689,In-store,Card,Completed,15.4,0.6,0.96,0.0,15.76
ORD000318,2025-03-21 02:39:32,ST002,CUST00795,Click & Collect,Card,Completed,21.35,0.0,0.38,0.0,21.73
ORD000319,2025-01-16 08:00:12,ST002,,Online,Card,Completed,3.6,0.0,0.72,3.49,7.81
ORD000320,2025-08-26 03:23:24,ST001,CUST00614,Click & Collect,Mobile Wallet,Completed,19.15,0.0,1.4,0.0,20.55
ORD000321,2025-11-28 23:34:47,ST001,CUST00288,In-store,Card,Completed,9.95,0.0,1.2,0.0,11.15
ORD000322,2025-09-12 00:46:25,ST007,CUST00026,In-store,Card,Completed,38.3,0.6,1.16,0.0,38.86
ORD000323,2025-12-23 15:42:55,ST006,CUST00608,In-store,Card,Completed,23.65,0.24,2.17,0.0,25.58
ORD000324,2025-11-23 21:59:35,ST007,CUST00448,In-store,Cash,Refunded,17.55,0.0,0.37,0.0,17.92
ORD000325,2025-02-18 04:19:14,ST002,CUST00010,In-store,Card,Cancelled,49.7,0.0,4.88,0.0,0.0
ORD000326,2025-10-24 08:19:23,ST008,CUST00298,In-store,Card,Completed,23.6,0.0,3.98,0.0,27.58
ORD000327,2025-07-01 05:44:30,ST002,CUST00272,In-store,Mobile Wallet,Completed,2.2,0.0,0.44,0.0,2.64
ORD000328,2025-08-02 06:50:42,ST008,CUST00659,Online,Card,Completed,8.8,0.0,1.02,3.49,13.31
ORD000329,2025-03-27 22:29:26,ST003,CUST00075,In-store,Card,Completed,40.1,0.0,6.42,0.0,46.52
ORD000330,2025-01-05 04:47:12,ST008,CUST00246,In-store,Card,Completed,19.45,0.34,0.96,0.0,20.07
ORD000331,2025-08-14 14:05:27,ST005,CUST00555,Online,Card,Cancelled,32.85,0.0,1.36,3.49,0.0
ORD000332,2025-07-30 09:51:57,ST001,CUST00350,In-store,Card,Completed,3.8,0.0,0.0,0.0,3.8
ORD000333,2025-05-31 17:39:07,ST008,CUST00450,Online,Card,Completed,13.3,0.0,0.0,3.49,16.79
ORD000334,2025-09-20 23:41:54,ST005,,In-store,Mobile Wallet,Completed,23.2,0.0,0.0,0.0,23.2
ORD000335,2025-07-13 09:15:43,ST001,CUST00163,In-store,Card,Completed,17.7,0.0,0.0,0.0,17.7
ORD000336,2025-08-14 20:23:15,ST007,CUST00780,In-store,Mobile Wallet,Completed,47.2,0.62,1.28,0.0,47.86
ORD000337,2025-01-30 09:19:18,ST001,CUST00508,In-store,Card,Completed,4.8,0.0,0.0,0.0,4.8
ORD000338,2025-07-09 22:38:24,ST003,CUST00242,In-store,Card,Completed,12.9,0.0,0.8,0.0,13.7
ORD000339,2025-03-07 12:12:04,ST004,CUST00747,In-store,Card,Completed,43.0,0.0,4.6,0.0,47.6
ORD000340,2025-05-07 01:39:17,ST001,CUST00676,In-store,Mobile Wallet,Completed,30.6,0.0,4.68,0.0,35.28
ORD000341,2025-09-13 05:04:05,ST008,CUST00621,In-store,Card,Completed,17.95,0.3,0.36,0.0,18.01
ORD000342,2025-08-19 02:39:14,ST006,,In-store,Cash,Completed,14.3,0.23,0.0,0.0,14.07
ORD000343,2025-04-19 12:14:36,ST006,CUST00065,In-store,Mobile Wallet,Completed,14.5,0.0,0.38,0.0,14.88
ORD000344,2025-07-31 06:07:54,ST006,CUST00680,In-store,Card,Completed,9.2,0.0,0.96,0.0,10.16
ORD000345,2025-05-31 23:08:03,ST005,CUST00496,In-store,Card,Completed,6.9,0.0,0.0,0.0,6.9
ORD000346,2025-11-13 17:14:02,ST008,CUST00712,Click & Collect,Card,Completed,17.7,0.0,2.66,0.0,20.36
ORD000347,2025-01-12 01:04:04,ST001,CUST00664,In-store,Card,Completed,17.2,0.0,0.0,0.0,17.2
ORD000348,2025-11-08 04:17:22,ST007,CUST00585,Online,Card,Completed,41.0,0.0,3.94,0.0,44.94
ORD000349,2025-11-09 15:46:38,ST004,CUST00398,In-store,Card,Completed,31.65,0.0,0.0,0.0,31.65
ORD000350,2025-02-17 14:25:49,ST003,CUST00794,In-store,Card,Completed,23.45,0.0,1.62,0.0,25.07
ORD000351,2025-01-20 16:45:18,ST006,,In-store,Cash,Completed,43.0,0.0,4.92,0.0,47.92
ORD000352,2025-05-03 13:27:06,ST004,CUST00433,Online,Card,Completed,10.4,0.0,0.0,3.49,13.89
ORD000353,2025-07-22 09:45:19,ST007,CUST00137,In-store,Cash,Refunded,44.7,3.11,1.72,0.0,43.31
ORD000354,2025-10-10 10:23:43,ST008,CUST00446,Online,Card,Completed,23.3,0.0,0.24,3.49,27.03
ORD000355,2025-12-08 03:51:18,ST006,CUST00153,In-store,Card,Completed,28.2,0.0,2.56,0.0,30.76
ORD000356,2025-03-20 02:17:56,ST004,,In-store,Card,Completed,38.1,0.0,3.76,0.0,41.86
ORD000357,2025-10-01 03:08:39,ST003,CUST00723,In-store,Card,Completed,20.3,0.0,1.46,0.0,21.76
ORD000358,2025-06-30 16:40:52,ST005,CUST00139,In-store,Card,Completed,11.1,0.0,1.08,0.0,12.18
ORD000359,2025-02-21 20:11:39,ST003,CUST00530,Online,Card,Completed,47.7,0.0,0.6,0.0,48.3
ORD000360,2025-11-14 03:02:52,ST006,CUST00022,In-store,Card,Completed,32.0,0.0,3.2,0.0,35.2
ORD000361,2025-08-22 16:26:13,ST005,CUST00277,Online,Card,Completed,30.2,0.62,1.71,3.49,34.78
ORD000362,2025-06-28 14:59:12,ST008,,Online,Card,Completed,41.75,0.0,4.13,0.0,45.88
ORD000363,2025-01-26 20:56:22,ST007,,In-store,Card,Completed,17.45,1.75,0.0,0.0,15.7
ORD000364,2025-04-25 09:03:01,ST005,CUST00070,In-store,Card,Completed,13.2,0.0,1.8,0.0,15.0
ORD000365,2025-10-25 23:46:10,ST007,CUST00213,In-store,Card,Completed,26.15,0.0,0.36,0.0,26.51
ORD000366,2025-07-15 07:07:25,ST005,CUST00229,In-store,Card,Completed,32.0,0.0,4.5,0.0,36.5
ORD000367,2025-05-29 23:09:09,ST006,CUST00562,In-store,Card,Completed,23.7,0.0,2.0,0.0,25.7
ORD000368,2025-10-15 03:58:27,ST003,,In-store,Card,Completed,43.0,0.0,2.08,0.0,45.08
ORD000369,2025-01-04 16:45:00,ST002,CUST00271,In-store,Card,Completed,35.25,0.2,1.97,0.0,37.02
ORD000370,2025-11-04 02:33:18,ST001,,In-store,Card,Completed,24.5,0.0,1.28,0.0,25.78
ORD000371,2025-08-23 20:47:01,ST003,CUST00006,Online,Cash,Completed,11.5,0.0,0.0,3.49,14.99
ORD000372,2025-01-28 12:04:52,ST006,CUST00651,In-store,Card,Completed,19.45,0.0,0.0,0.0,19.45
ORD000373,2025-06-03 07:57:25,ST008,CUST00245,Click & Collect,Cash,Completed,33.65,0.0,3.76,0.0,37.41
ORD000374,2025-08-06 13:43:35,ST001,CUST00799,Click & Collect,Card,Completed,6.85,0.0,0.0,0.0,6.85
ORD000375,2025-09-26 00:26:42,ST004,CUST00048,Online,Card,Completed,23.4,0.0,0.8,3.49,27.69
ORD000376,2025-03-04 00:46:25,ST007,CUST00263,In-store,Card,Completed,41.85,0.0,1.48,0.0,43.33
ORD000377,2025-12-13 11:30:05,ST003,CUST00112,Online,Card,Completed,31.85,0.63,2.49,3.49,37.2
ORD000378,2025-03-30 06:04:30,ST001,,Online,Cash,Completed,17.3,0.0,2.58,3.49,23.37
ORD000379,2025-02-02 17:45:14,ST007,,Click & Collect,Card,Completed,29.7,1.35,1.02,0.0,29.37
ORD000380,2025-08-28 23:44:49,ST006,CUST00703,In-store,Card,Completed,25.65,0.62,1.4,0.0,26.43
ORD000381,2025-10-04 08:08:24,ST003,,Online,Cash,Completed,54.4,0.0,3.98,0.0,58.38
ORD000382,2025-11-06 06:35:28,ST003,CUST00716,Click & Collect,Mobile Wallet,Completed,40.55,0.0,6.56,0.0,47.11
ORD000383,2025-03-17 11:48:16,ST006,CUST00402,Online,Card,Completed,30.35,0.0,4.54,3.49,38.38
ORD000384,2025-06-30 09:42:09,ST008,,In-store,Mobile Wallet,Completed,14.1,0.0,1.22,0.0,15.32
ORD000385,2025-08-07 19:39:35,ST002,CUST00707,Click & Collect,Cash,Completed,48.8,0.72,3.24,0.0,51.32
ORD000386,2025-05-26 11:05:14,ST005,CUST00443,Online,Card,Completed,35.05,0.0,0.48,3.49,39.02
ORD000387,2025-01-05 01:37:53,ST007,CUST00215,In-store,Card,Completed,27.9,0.0,3.1,0.0,31.0
ORD000388,2025-05-06 20:07:52,ST003,CUST00196,In-store,Card,Completed,31.1,0.0,1.44,0.0,32.54
ORD000389,2025-11-15 17:23:13,ST006,CUST00335,In-store,Card,Completed,7.05,0.0,0.0,0.0,7.05
ORD000390,2025-09-04 02:01:17,ST004,CUST00494,Click & Collect,Card,Cancelled,13.9,0.0,0.96,0.0,0.0
ORD000391,2025-03-23 13:04:05,ST003,,In-store,Card,Completed,9.0,0.0,0.64,0.0,9.64
ORD000392,2025-06-04 18:14:24,ST003,CUST00098,Online,Card,Completed,10.65,0.0,1.2,3.49,15.34
ORD000393,2025-08-31 15:56:58,ST003,CUST00539,Online,Card,Completed,8.6,0.0,1.28,3.49,13.37
ORD000394,2025-04-19 20:24:02,ST008,CUST00716,In-store,Card,Completed,33.15,0.0,5.12,0.0,38.27
ORD000395,2025-06-21 14:47:44,ST005,,In-store,Cash,Completed,51.7,0.0,6.66,0.0,58.36
ORD000396,2025-05-05 04:16:08,ST007,CUST00258,Click & Collect,Cash,Completed,4.0,0.0,0.0,0.0,4.0
ORD000397,2025-08-19 00:27:16,ST003,,Click & Collect,Card,Completed,25.4,0.0,0.6,0.0,26.0
ORD000398,2025-05-30 23:58:55,ST007,CUST00290,Click & Collect,Card,Completed,47.3,0.0,2.66,0.0,49.96
ORD000399,2025-10-20 05:21:15,ST002,CUST00378,In-store,Card,Completed,19.8,0.0,1.2,0.0,21.0
ORD000400,2025-02-14 00:45:50,ST002,CUST00016,In-store,Cash,Completed,5.5,0.0,0.0,0.0,5.5
ORD000401,2025-04-28 00:04:11,ST004,,Online,Card,Completed,2.6,0.0,0.0,3.49,6.09
ORD000402,2025-01-11 07:34:32,ST003,,In-store,Card,Completed,6.2,0.0,0.0,0.0,6.2
ORD000403,2025-09-20 13:29:01,ST001,CUST00444,In-store,Cash,Completed,36.5,0.0,2.8,0.0,39.3
ORD000404,2025-07-31 15:47:09,ST005,CUST00121,In-store,Card,Completed,6.0,0.0,0.36,0.0,6.36
ORD000405,2025-12-08 11:29:28,ST006,CUST00293,Click & Collect,Card,Completed,8.2,0.0,0.18,0.0,8.38
ORD000406,2025-05-27 22:12:45,ST008,CUST00678,In-store,Card,Completed,6.0,0.0,0.84,0.0,6.84
ORD000407,2025-10-15 00:03:58,ST003,CUST00752,In-store,Card,Completed,8.1,0.0,0.0,0.0,8.1
ORD000408,2025-01-20 02:19:09,ST005,,In-store,Card,Completed,1.8,0.0,0.36,0.0,2.16
ORD000409,2025-10-26 02:20:26,ST007,,Click & Collect,Cash,Completed,14.35,0.0,0.0,0.0,14.35
ORD000410,2025-12-07 20:13:20,ST006,CUST00643,In-store,Cash,Completed,54.1,0.0,3.98,0.0,58.08
ORD000411,2025-08-11 11:04:54,ST003,CUST00596,In-store,Cash,Completed,11.8,0.0,1.28,0.0,13.08
ORD000412,2025-02-13 22:02:42,ST006,CUST00096,Online,Mobile Wallet,Completed,5.65,0.0,0.96,3.49,10.1
ORD000413,2025-09-15 16:52:34,ST005,CUST00017,Online,Card,Completed,48.6,0.0,3.64,0.0,52.24
ORD000414,2025-08-07 21:22:43,ST003,CUST00507,In-store,Card,Completed,37.6,0.0,4.8,0.0,42.4
ORD000415,2025-06-23 04:05:52,ST001,CUST00565,In-store,Card,Completed,17.6,0.0,2.6,0.0,20.2
ORD000416,2025-06-17 12:14:07,ST004,,Click & Collect,Card,Refunded,22.35,0.0,0.0,0.0,22.35
ORD000417,2025-08-14 16:29:22,ST006,,In-store,Card,Completed,26.55,0.0,2.58,0.0,29.13
ORD000418,2025-11-16 03:16:33,ST005,,In-store,Cash,Completed,10.7,0.0,0.0,0.0,10.7
ORD000419,2025-05-22 17:19:45,ST004,CUST00301,In-store,Mobile Wallet,Completed,40.3,0.0,1.28,0.0,41.58
ORD000420,2025-07-12 12:32:08,ST007,CUST00266,In-store,Card,Completed,41.5,0.46,0.68,0.0,41.72
ORD000421,2025-12-15 04:07:23,ST003,CUST00388,In-store,Card,Completed,44.9,0.0,1.3,0.0,46.2
ORD000422,2025-08-01 19:03:04,ST002,,In-store,Card,Completed,54.4,0.0,4.08,0.0,58.48
ORD000423,2025-05-16 07:53:04,ST007,CUST00602,In-store,Card,Completed,9.7,0.0,0.6,0.0,10.3
ORD000424,2025-02-09 11:17:36,ST004,CUST00036,In-store,Card,Completed,16.2,0.0,0.4,0.0,16.6
ORD000425,2025-02-14 17:16:03,ST007,,In-store,Cash,Completed,24.75,0.45,2.46,0.0,26.76
ORD000426,2025-04-25 02:38:13,ST008,CUST00423,In-store,Card,Completed,16.05,0.0,2.18,0.0,18.23
ORD000427,2025-12-31 21:46:47,ST005,,Click & Collect,Cash,Completed,23.6,0.0,0.64,0.0,24.24
ORD000428,2025-12-24 19:46:48,ST005,CUST00074,In-store,Card,Completed,8.1,0.0,0.52,0.0,8.62
ORD000429,2025-02-15 14:53:22,ST006,CUST00252,In-store,Mobile Wallet,Completed,26.4,0.0,3.79,0.0,30.19
ORD000430,2025-04-09 20:40:11,ST007,CUST00219,In-store,Cash,Completed,4.4,0.0,0.0,0.0,4.4
ORD000431,2025-03-21 04:59:23,ST002,CUST00547,Click & Collect,Card,Completed,5.3,0.0,0.38,0.0,5.68
ORD000432,2025-08-26 17:17:51,ST005,CUST00099,Online,Card,Completed,5.5,0.0,0.0,3.49,8.99
ORD000433,2025-05-17 14:45:51,ST001,CUST00721,In-store,Cash,Completed,34.7,0.0,3.12,0.0,37.82
ORD000434,2025-12-27 14:04:15,ST003,CUST00422,Online,Card,Completed,30.4,0.0,3.26,3.49,37.15
ORD000435,2025-07-07 08:57:15,ST003,CUST00042,In-store,Cash,Completed,28.5,0.0,1.76,0.0,30.26
ORD000436,2025-03-04 07:49:57,ST008,CUST00619,Online,Card,Completed,30.1,0.0,3.88,3.49,37.47
ORD000437,2025-05-07 22:42:32,ST006,CUST00175,In-store,Cash,Completed,18.0,0.0,1.44,0.0,19.44
ORD000438,2025-07-26 07:26:17,ST002,CUST00482,In-store,Card,Completed,27.65,0.0,0.44,0.0,28.09
ORD000439,2025-04-02 03:46:22,ST005,CUST00165,In-store,Card,Completed,12.5,0.0,0.72,0.0,13.22
ORD000440,2025-10-24 23:05:50,ST007,CUST00270,In-store,Cash,Completed,29.9,0.0,1.14,0.0,31.04
ORD000441,2025-01-01 14:46:29,ST006,CUST00240,In-store,Card,Completed,26.55,0.0,1.82,0.0,28.37
ORD000442,2025-01-07 07:51:42,ST003,,In-store,Card,Completed,7.7,0.2,1.14,0.0,8.64
ORD000443,2025-01-03 10:42:29,ST003,CUST00076,In-store,Card,Completed,24.6,0.0,0.96,0.0,25.56
ORD000444,2025-05-03 08:12:48,ST007,CUST00725,In-store,Card,Completed,26.6,0.0,2.68,0.0,29.28
ORD000445,2025-06-14 12:38:16,ST003,,Online,Mobile Wallet,Completed,1.1,0.0,0.0,3.49,4.59
ORD000446,2025-02-12 17:50:01,ST002,CUST00478,In-store,Card,Completed,31.2,0.0,3.24,0.0,34.44
ORD000447,2025-05-09 19:01:04,ST006,,In-store,Card,Completed,36.0,0.0,1.92,0.0,37.92
ORD000448,2025-05-05 20:39:54,ST007,,In-store,Cash,Refunded,26.55,0.0,3.2,0.0,29.75
ORD000449,2025-01-04 14:42:04,ST005,,In-store,Card,Completed,53.2,0.48,6.28,0.0,59.0
ORD000450,2025-08-25 09:04:14,ST008,CUST00442,In-store,Gift Card,Completed,29.9,0.0,5.38,0.0,35.28
ORD000451,2025-04-11 08:23:36,ST008,CUST00691,In-store,Card,Completed,4.8,0.0,0.74,0.0,5.54
ORD000452,2025-03-18 17:33:57,ST002,,In-store,Card,Completed,13.8,0.0,0.52,0.0,14.32
ORD000453,2025-02-14 09:46:11,ST002,CUST00044,Online,Card,Completed,25.85,0.17,1.92,3.49,31.1
ORD000454,2025-12-13 01:36:07,ST004,,In-store,Mobile Wallet,Completed,46.7,0.0,0.0,0.0,46.7
ORD000455,2025-07-07 18:07:51,ST006,CUST00291,In-store,Card,Completed,24.6,0.0,1.04,0.0,25.64
ORD000456,2025-04-05 02:13:21,ST006,CUST00373,In-store,Card,Completed,13.6,0.0,0.38,0.0,13.98
ORD000457,2025-11-12 11:10:17,ST004,CUST00492,Online,Mobile Wallet,Completed,4.9,0.0,0.0,3.49,8.39
ORD000458,2025-12-23 05:16:12,ST003,CUST00536,In-store,Cash,Completed,8.3,0.0,1.11,0.0,9.41
ORD000459,2025-07-03 23:30:50,ST001,CUST00401,Online,Card,Completed,33.15,0.0,1.8,3.49,38.44
ORD000460,2025-05-07 04:11:25,ST005,,Online,Cash,Completed,20.5,0.0,3.4,3.49,27.39
ORD000461,2025-06-13 07:39:54,ST001,CUST00121,In-store,Card,Completed,33.95,0.0,4.06,0.0,38.01
ORD000462,2025-10-04 18:05:45,ST006,CUST00391,Online,Card,Completed,19.45,0.0,0.64,3.49,23.58
ORD000463,2025-01-24 07:40:20,ST004,CUST00546,In-store,Mobile Wallet,Completed,10.05,0.1,1.3,0.0,11.26
